Wall time,Step,Value
1615109091.9828863,767,0.016050811856985092
1615109093.7988846,768,0.01251133345067501
1615109095.6178863,769,0.015125218778848648
1615109097.429278,770,0.013843036256730556
1615109099.247292,771,0.015115451067686081
1615109101.1302788,772,0.018649134784936905
1615109102.9102817,773,0.002876152051612735
1615109104.7503192,775,0.0061391666531562805
1615109106.7393167,776,0.01294125709682703
1615109108.6179063,777,0.006925130728632212
1615109110.7829144,778,0.010769507847726345
1615109112.6527274,779,0.011295340955257416
1615109114.548486,780,0.006305370945483446
1615109116.3280694,781,0.012941212393343449
1615109118.1494374,782,0.010171441361308098
1615109119.9932938,783,0.012512397021055222
1615109121.7570188,784,0.009787432849407196
1615109123.5855298,785,0.016952453181147575
1615109125.386006,787,0.010303868912160397
1615109127.3070784,788,0.012650641612708569
1615109129.1032891,789,0.009904393926262856
1615109130.9255967,790,0.014927227050065994
1615109132.6801283,791,0.01225703489035368
1615109134.4492793,792,0.01114830281585455
1615109136.2042706,793,0.007871896028518677
1615109137.9719062,794,0.010182320140302181
1615109139.8630424,795,0.00987402442842722
1615109141.6000574,796,0.012738139368593693
1615109143.429367,797,0.007727602031081915
1615109145.207835,799,0.015412437729537487
1615109150.3866315,800,0.014669669792056084
1615109152.15163,801,0.01627102680504322
1615109153.9696262,802,0.006991712376475334
1615109155.7996278,803,0.006035795900970697
1615109157.564957,804,0.007909081876277924
1615109159.3459156,805,0.012736412696540356
1615109161.147795,806,0.007415854372084141
1615109162.9170356,807,0.01070844940841198
1615109164.7440524,808,0.016957614570856094
1615109166.5120366,809,0.002287841634824872
1615109168.323525,810,0.009365849196910858
1615109170.1267955,811,0.011000758968293667
1615109171.9163258,813,0.00904945470392704
1615109173.746939,814,0.010627196170389652
1615109175.5128329,815,0.01227658987045288
1615109177.2714942,816,0.00869121216237545
1615109179.0164964,817,0.005511320196092129
1615109180.7924936,818,0.00922743696719408
1615109182.572057,819,0.010018638335168362
1615109184.3340569,820,0.0075732870027422905
1615109186.0960603,821,0.011557305231690407
1615109187.8291428,822,0.008107428438961506
1615109189.646886,823,0.008049347437918186
1615109191.5606248,825,0.009449724107980728
1615109193.4228249,826,0.014862900599837303
1615109195.1950903,827,0.011206327006220818
1615109196.9611213,828,0.012139703147113323
1615109198.746524,829,0.01210099272429943
1615109200.5426316,830,0.01228521391749382
1615109202.3042643,831,0.011296226643025875
1615109204.038145,832,0.004761110059916973
1615109205.7958133,833,0.0037580514326691628
1615109207.5694542,834,0.009144892916083336
1615109209.338092,835,0.0073051899671554565
1615109211.1060588,836,0.008860188536345959
1615109212.9160805,838,0.0070153772830963135
1615109214.7980614,839,0.014988566748797894
1615109216.801007,840,0.006641050800681114
1615109218.760009,841,0.011020109988749027
1615109220.5892622,842,0.009917549788951874
1615109222.4379876,843,0.008459880016744137
1615109224.2791364,844,0.012759992852807045
1615109226.0735319,845,0.017529353499412537
1615109227.8212485,846,0.00845447089523077
1615109229.6951153,847,0.0071518938057124615
1615109231.5061114,848,0.008882780559360981
1615109233.463393,850,0.010179250501096249
1615109235.2131102,851,0.011699221096932888
1615109237.0010116,852,0.007911698892712593
1615109238.796959,853,0.006676461547613144
1615109240.6028345,854,0.011360302567481995
1615109242.396232,855,0.008097242563962936
1615109244.215698,856,0.011682062409818172
1615109246.0046957,857,0.015924114733934402
1615109247.766033,858,0.010695194825530052
1615109249.5772061,859,0.009174402803182602
1615109251.3260362,860,0.011613358743488789
1615109253.148187,862,0.004209884442389011
1615109254.9450655,863,0.006245974451303482
1615109256.7580712,864,0.011527958326041698
1615109258.5412803,865,0.0073249200358986855
1615109260.3108206,866,0.007627501152455807
1615109262.1320622,867,0.009393425658345222
1615109263.927417,868,0.022614145651459694
1615109265.719884,869,0.01474086008965969
1615109267.4585416,870,0.008477961644530296
1615109269.2194963,871,0.007217114791274071
1615109270.9555917,872,0.014226578176021576
1615109272.8209462,873,0.006310442928224802
1615109274.7285445,875,0.007436962798237801
1615109276.5074468,876,0.010868150740861893
1615109278.3463323,877,0.01673005521297455
1615109280.1014588,878,0.01695042848587036
1615109281.8783302,879,0.021770771592855453
1615109283.6660972,880,0.014782486483454704
1615109285.4186602,881,0.008858739398419857
1615109287.215358,882,0.01052430272102356
1615109289.1414323,883,0.01147847343236208
1615109290.9784353,884,0.009616660885512829
1615109292.8324316,885,0.006835310719907284
1615109294.6494324,887,0.008130944333970547
1615109296.3924325,888,0.011498824693262577
1615109298.1874447,889,0.014272818341851234
1615109299.9984334,890,0.009012098424136639
1615109301.736432,891,0.014160368591547012
1615109303.475618,892,0.009860266000032425
1615109305.3056169,893,0.0052052149549126625
1615109307.0536358,894,0.012026932090520859
1615109308.8335016,895,0.015202498063445091
1615109310.7116747,896,0.010194139555096626
1615109312.5988278,897,0.013147183693945408
1615109314.3845937,899,0.010542062111198902
1615109319.6283903,900,0.008794090710580349
1615109321.4088397,901,0.008712408132851124
1615109323.1884553,902,0.01565118134021759
1615109325.05046,903,0.00856250524520874
1615109326.9411087,904,0.009687191806733608
1615109328.9252632,905,0.01868562400341034
1615109330.9152648,906,0.013241782784461975
1615109332.9471848,907,0.010213969275355339
1615109334.8485518,908,0.013670386746525764
1615109336.84349,909,0.01035741250962019
1615109338.8781757,910,0.008366292342543602
1615109340.9364493,911,0.0014412817545235157
1615109342.7793481,913,0.015131035819649696
1615109344.5662074,914,0.013694199733436108
1615109346.4448001,915,0.013499658554792404
1615109348.3544102,916,0.00888629350811243
1615109350.228865,917,0.012798452749848366
1615109352.10507,918,0.010168078355491161
1615109353.91078,919,0.007307724561542273
1615109355.7887824,920,0.013177353888750076
1615109357.6687982,921,0.008773807436227798
1615109359.5227914,922,0.008959973230957985
1615109361.4616818,923,0.017413366585969925
1615109363.262679,925,0.007845173589885235
1615109365.0799546,926,0.011850851587951183
1615109366.8826237,927,0.00796845555305481
1615109368.7093248,928,0.010302705690264702
1615109370.5642693,929,0.006791633553802967
1615109372.3951805,930,0.00871338415890932
1615109374.169198,931,0.015325108543038368
1615109376.065769,932,0.007571220863610506
1615109377.8834116,933,0.007769207004457712
1615109379.6793764,934,0.012887128628790379
1615109381.455882,935,0.009111244231462479
1615109383.226879,936,0.010173574090003967
1615109385.0038798,938,0.014704766683280468
1615109386.7738802,939,0.014294852502644062
1615109388.6946135,940,0.018762536346912384
1615109390.6238985,941,0.007282131351530552
1615109392.5202715,942,0.013928577303886414
1615109394.427783,943,0.006373588927090168
1615109396.652666,944,0.009815115481615067
1615109398.6514165,945,0.014010630548000336
1615109400.457705,946,0.0012624029768630862
1615109402.553716,947,0.0057026082649827
1615109404.3537123,948,0.010789666324853897
1615109406.1329036,950,0.008725378662347794
1615109407.903466,951,0.01577991619706154
1615109409.7852948,952,0.008434133604168892
1615109411.6382954,953,0.015888605266809464
1615109413.4421773,954,0.012803465127944946
1615109415.1981778,955,0.0084669915959239
1615109416.9461777,956,0.009380810894072056
1615109418.7421777,957,0.00652050506323576
1615109420.6461766,958,0.007807467598468065
1615109422.533427,959,0.006921392399817705
1615109424.391416,960,0.00796852819621563
1615109426.2414165,962,0.012052514590322971
1615109428.278686,963,0.00786704383790493
1615109430.158688,964,0.00796031765639782
1615109432.028693,965,0.013333086855709553
1615109433.9169745,966,0.007214317563921213
1615109435.704973,967,0.006983073428273201
1615109437.5749764,968,0.01356299128383398
1615109439.6380663,969,0.008268965408205986
1615109441.710066,970,0.010221855714917183
1615109443.6960716,971,0.003316032700240612
1615109445.6960678,972,0.009463691152632236
1615109447.6470706,973,0.008671712130308151
1615109449.613066,975,0.011305236257612705
1615109451.6255448,976,0.01975264959037304
1615109453.7375467,977,0.01253045629709959
1615109455.6955454,978,0.017244353890419006
1615109457.6965325,979,0.008545500226318836
1615109459.8415358,980,0.015069815330207348
1615109462.040535,981,0.0068446919322013855
1615109463.9267373,982,0.010990670882165432
1615109465.693873,983,0.013015734031796455
1615109467.4938827,984,0.009094501845538616
1615109469.2082772,985,0.012978428043425083
1615109471.0660183,987,0.006638249848037958
1615109472.9995153,988,0.008746879175305367
1615109474.8091009,989,0.015196496620774269
1615109476.5956483,990,0.01353505253791809
1615109478.5526373,991,0.005971831735223532
1615109480.3949087,992,0.017328189685940742
1615109482.3886187,993,0.008638875558972359
1615109484.5052094,994,0.010512571781873703
1615109486.3237896,995,0.006329369731247425
1615109488.106721,996,0.010901805944740772
1615109490.009697,997,0.010891797952353954
1615109491.8207157,999,0.011222181841731071
